formula,target
CoNiP,1
BaSrSmWO6,1
Rb2(WO3)9,1
TcN,1
Rb2Si(S2O7)3,0
LaInPt,0
Ba4MnN4,1
Mg6CuB,1
Mo(PO4)2,1
P,1
CsCaCl3,1
LiNiPO4,1
Li8Mn3CrO12,1
LaNi3,0
Mn2Cu3Ge,1
LiMg30TiO32,1
UHg3,1
HoAlNi4,1
CrHgO4,0
KRb(SO4)2,1
Ga(W3O10)4,0
BaLa2WO7,0
RbMg(ClO2)3,0
CaH8(ClO2)2,0
VW2C3,1
Li14Fe2S9,1
YNi,0
TbAs2Au,1
Cd(GaSe2)2,0
FeOF,1
NdB4Rh7,1
Mg(MnSn)6,1
AgN,1
CrN2,1
La2Ti3(AgO5)2,0
TbSnPt,0
Ti2Mn(PO4)3,1
MnZn4S5,1
ErF3,0
KV3(PbO3)4,1
NiC14S2N2O3,1
KAlSi3O8,1
Hg3Bi2(SCl4)2,0
Mg14NbGa,1
LiMg30SiO32,1
Nd(SiAg)2,0
NaHfMg6,1
MnVCuO4,0
ZnS,0
XeF3,0
Cs2UH(OF2)2,1
SrInCu3Se4,1
Zn3(AsO4)2,0
K2Ni3S4,0
Mg30ZnSnO32,1
K2RbTlF6,1
K2ScHgI6,1
V3OF11,1
TiCdO3,0
MgTi(GeO3)2,1
TaRu,0
K3TlI6,1
LaPaO4,1
Li2MgSn,1
EuYAl4,1
Mo12P,0
TiGeIr,0
Ba8U3(HgS6)3,0
Cs2RbScBr6,1
Mg14CrCd,1
BaMgBO3F,0
Sr2U4O11,1
Er2PbS4,0
Ba3Cd(SnS4)2,1
TiPCl7O,0
BaCrSnBiO6,1
Hg2GeO4,1
Mg2Fe2O5,1
Mo2P2PbO12,0
BaCaV2Ni3(HO5)2,1
TaFeO4,1
Na2Hf(SO5)3,0
ScV(TeO4)2,0
Ca2TeO5,1
LiFe(GeO3)2,0
La4Ti2Se5O4,1
KAu(CN)2,1
TlSbSe2,1
HfSnS3,0
Ga2NiO4,1
NaAuO2,1
Ba2CoC2(O3F)2,0
Si,1
Ba4Na(BN2)3,0
SmHoO3,1
Y2MgCu2,0
Sb2O3,1
P2S3,0
Rb2UH4(ClO)4,0
AlAgO3,1
Pr(IO3)3,1
SrCaYBiO6,1
SrYb4Si5O17,0
AgMoAsO6,1
Na3Li3Fe2P2(CO7)2,1
SiMoO4,1
Sr2CuS2F,1
Cu3(BrN)4,0
Ca3WO6,0
Cd(CoO2)2,1
InSO5,1
Rb2NaHoF6,0
LiMn6N7,1
LaH2,0
BiTeO4,1
CaFe(GeO3)4,1
BaTlCu3Se4,1
K5U2O4F9,0
BaLa2Ti3O10,1
Eu2Zr2O7,0
MnSbRh,0
LiVCrP2(HO5)2,1
CoNi(AsS)2,1
CsH,0
B3H4,1
K4Na2H18Pd(IO10)2,0
LiC12,0
GeH6CI3N,1
KEuAlBiO6,1
Cs2HgBiBr6,1
Cs4GeO4,1
Na4CaTa4TiO15,1
Mg30MnAlO32,1
Fe2OF3,1
Li4Mn3SbO8,1
Cu3NiHgSe4,1
Ti3O5,0
RbSi2BP(H3C)9,0
Ho2InAg,1
ZrCuSiAs,0
LiCoSO4F,0
U7Te12,0
CaYAg2,1
Li11V8(PO4)12,1
NaTbMnWO6,1
SiO2,0
FeBiO3,1
K3MoI6,1
ReTe7O7F32,0
Ba4LiTa3O12,1
Ta2MoRu,1
Eu2HfFeO6,1
PH18PtC6S3BrF6,0
V3Zn2O8,1
TeI,0
CoH6(CO3)2,0
CaPtO6,1
Te2Mo3WS6,1
Ca2Fe2O5,1
Al4B2O9,1
Li2Fe3CuO8,1
K3MnCrO8,0
FeCoBO4,0
Ba6YCl15,1
CaMg(SiO)2,1
Dy2Co3Si5,0
SrEuHfMnO6,1
K2W2O5,1
LiCr(SiO3)2,1
MgV2O4,1
UVS3,1
Li9Mn2Co5O16,1
MgCr4(PO4)4,1
Tb3(SbPd2)4,1
AlIn3(CuSe2)4,1
ZnGaNO,1
TcCl3,0
PuFe2,0
NdCoSi2,0
PaInTc2,1
Ta6S,0
Co6O7F5,1
YbMn2,0
Ba2CaI6,1
Tb2C,0
Lu2Fe17C3,1
Pa3Sb,1
Ca2VFe4BiO12,1
Li11Mn12(BO3)12,1
Fe(SeO3)2,1
FeB2C6(O3F4)2,0
LiMnF3,1
LiCo3Sb(PO4)6,1
MgInHg2,1
Fe4O3F5,1
Mg149Ni,1
CaAl2(Si8O19)2,1
Hf3Mg,1
LiCuF4,1
Na2VNiF7,0
Li3MnV(PO4)3,1
ZnSb2(PO5)2,1
CeMg,1
TaBiO5,1
LiTmPd2,1
Mg6TiNbO8,1
Tm3Hg,1
Re(TeCl6)2,0
NaHfMg6,1
KAgBr3,1
Mg6CrFeO8,1
Sr3MnN3,0
Si4SbO10,1
ZnSiAs2,1
Tl2Hg3Te4,0
Co2O3F,1
Li3V(Si2O5)3,1
PmCdHg2,1
Rb5(FeO2)3,0
Li8Mn5Fe3(BO3)8,1
Hf27(Si3P5)2,1
H6PbCNCl3,1
Ce3Sn13Ru4,0
Mg(SnO2)2,1
RbHg3,1
Ba2LaI7,1
Te2Mo3W(Se2S)2,1
TiFeH,0
Ca2MnWO6,1
Li3Fe(BO3)2,1
Te2MoWSeS,1
Zn2Mo3O8,0
Te2MoWS2,1
Rb2Cu(ClF)2,1
LaCu13,0
La12Sn5S28,1
Ca3SbN,1
MnCO3,1
Ba2FeCoF9,0
C,1
NaLiB4O7,0
BaWN3,1
Sr4MgMn2(GaO5)2,1
InSiTe3,1
CaNd2(CuO2)4,1
Li9Mn7O16,1
K3Fe2(PO4)3,0
LiLu3,1
TiAlO3,1
ZrAsIr,1
BaCaInBiO6,1
CdC12(S2N3)2,1
Mg2ZnRh,1
Li3Ti4O8,1
BaC4(O2F3)2,0
MgZnO2,1
CeCuGe2,0
ThUS2,1
BaBiBrO2,1
Nd3CuSnS7,0
Li2Fe(CoO3)2,1
LaCrAsO,0
H4CN2O,1
SrCaSn,1
Tl2P4Pd3O14,0
Cs2KSmCl6,0
CuH7C3SN3O4,0
Li3Ag,1
Er2AlCo3,1
MnPO4,1
NaMg6V,1
NaCdF3,1
MgV12Zn6O24,1
MgFeSiO5,1
KCaP3H4O11,0
Si6Sb2H36(C4O)3,0
LaSbMo2O9,0
Mn11Cu7O24,1
Ba4Ti11O26,1
AgHgSI,0
SrZnNi(PO4)2,1
Rb3Ce2(NO3)9,0
TiS5(ClO3)2,1
USnAu2,0
Cs3P3HO9,1
NbV3(PO4)6,1
TiNiP,0
Zn(SnO2)2,1
Li2MnPO4F,1
Y5BiPd2,1
DyRu2,0
EuCoO3,1
BaMo2(PO4)4,0
Ag2O3,0
DySbPd,1
Te2MoW3(SeS2)2,1
Sr2Cu(BrO)2,1
KTe,0
Cr(PO3)3,1
Mg2SiO4,0
YbCl3,1
SiO2,1
Na2SnS3O7,1
Sm2Mg,1
ThCdAu2,1
Mg6Si5,1
Mn2ZnH12(NO2)4,0
Al3Co(PO4)4,1
P2PbO8,0
ZnH8C2I2(N2O)2,0
KMg14CrO16,1
BaBi4(ClO3)2,0
SbPtS,0
LiMn(P2O7)2,0
SiO2,0
K2Si3SnO9,1
LiCuBO3,1
Li4V3P8O29,1
MgZn2,1
V(CrS2)2,1
Li3Co4(BO3)4,1
Cr3B4Mo3,1
Na3P3HO9,1
Li(CrS2)2,1
H4N2O3,1
La2Al3Sn,1
Co2SnO4,1
SrPtO3,1
Li4Si2NiO7,1
Tm8In3Co,0
GdIn2Rh,0
Hg(BiO3)2,1
ScMnGe,0
VP3(Pb2O7)2,0
CaMg6SiO8,1
BaMg6Nb,1
Mg6CrCo,1
La3Co2CuO9,1
Cr4Fe2O19,0
ErTmIn2,1
BaCaHf4O12,1
Mg11AlFeSi11O36,1
GaN,1
Li2Mn2CrO6,1
LiLa6Mn3O14,1
W8O21,0
V2O5,0
Zr(TeCl)6,0
Nb2Zn2SnO8,1
SrDy3,1
RbLiCu2H3(SO5)2,1
Zn2Ag2(MoO4)3,1
Cd3As2,0
KEu2I5,0
CaAlF5,0
Mg14CoMo,1
TaP2H27C9Cl2,0
CsCrI3,1
CuSe,1
Bi34Ir3Br37,0
CoOF,1
LiZrRh2,1
Fe6O5F7,1
Y2(Ga3Ru)3,1
HoCuGe,1
NbPRh,0
CeCuSi2,1
Al4Si19,1
Mg2Ni2O5,1
TiH12N3F7,1
KCoPO4,0
V(Mo3Se4)2,1
Li2GaSb,1
Li2V2F7,1
Na2ZrSi3O11,1
LiVP2(HO4)2,1
Gd5(C2Cl)3,0
AlWC,1
VF4,1
Si4Te2H44Pt(C8Cl)2,0
Mo2SeS3,1
HgNO4,0
Y2GaAg,1
Bi12PbO19,1
Ti3NbO8,1
Ag2Te,1
InSi4H38C14Cl,0
CaSmMnSnO6,1
Tm2Fe17C3,0
U4Tc7Ge6,0
Co(CN)2,1
BePH3O5,0
DyGa3Ni,1
Dy3SnC,0
Li2Ti3NiO8,1
K3TmF6,1
CuBi,1
V2Co(PO4)3,1
Mg5Si6,1
Eu2Co5Ge3,1
Rb4LiH3(SO4)4,0
K2Pb2O3,0
Li2Cr3SnO8,1
CuH36C8(N5O4)2,0
Cr(C5O2)2,1
TiCuNO4F7,0
LiBi3(BrO2)2,1
LiCr(PO3)3,1
Dy2SnAu2,0
Ce2Mg,1
MgAg14(PbO3)6,1
KBrF4,0
GdTc3,1
ZnCl2,0
Mn2O2F3,1
Ga2Te2Br7,0
H16RhN5(Cl2O)3,1
WN,0
Li10Zn(PS4)4,1
Li5Co3O8,1
AgAuF7,0
BIrO3,1
Fe4SiO9,1
VPO7,0
MgCo6Ag2P6(HO6)4,1
PmSnPt2,1
YbTaO4,0
Li4Fe2Ni3Sb3O16,1
LiBi(PO3)4,1
MgFe8(O7F)2,1
LiMg14Ti,1
LaMo12PbSe16,1
K2Pt(N2O5)2,1
Mn6O5F7,1
Ta2CS2,0
Li3Ni2(PO3)7,1
Li6MnV3(PO4)6,1
Zr2(SO6)3,0
Zr2Ga,0
Li9Mn2Co5O16,1
Rb3GaBr6,1
Na2In2SiS6,0
SrLa3Mn4O10,1
CaSn2S5,1
Na6ZnS4,0
CeAl5Ni2,0
Y6Mg(GeS7)2,1
K2MgFe4P6(O4F3)4,1
SrCrF4,1
Li2BiP3O10,1
NaWO2,1
NaSn5,0
Na2CuBiF6,1
Sr4HfO6,1
Ba4Na(RuO4)3,0
ThSbTe,0
ErRe2,0
BaSmMn4O12,1
PrEuHfMnO6,1
Li2Ni(PO4)2,1
TiCuRh2,1
H7NO6,1
YV(WO4)2,1
Li8Cr3SbO12,1
Rb3BrF12,1
Na5(CuO2)3,1
K4Ho2MgNb10O30,1
CrFe2N3,1
Ba6Ca12Cu15Hg3O37,1
Li5(NiO2)6,1
MgCuBi2O7,1
Be3N2,0
Mg(FeO2)2,1
MgMoO4,0
Li7Mn4CoO12,1
Cr12As5C,1
LiSc2(AgO2)2,1
RbBF4,0
CdNF3,0
NiMo4O15,0
Sr4LaMn5O13,1
Er2MnGe4,1
NaSb3O8,1
MoO3,1
Y2Cr3O9,1
CsOs2O9,0
MnZn2SiO6,0
NaY(Pd3O4)2,1
InTe,0
VZnHPbO5,0
Na2PtO3,0
KPH12PtC2N2(ClO2)2,0
MgSi2,1
Dy3Mg2TiS8,1
Mn23(BC2)2,1
Ca7ZrN6,1
InGeTe2,1
Yb5Mg,1
Mn6O7F5,1
TaPb2N3,1
Hf2MnZn,1
Sr6Nb2O11,1
Er2ZnTc,1
SnPHO4,0
CeAl3Cu,0
In11S16,1
Na4Si3(SnO6)2,0
Ho6Mn(GeS7)2,1
V2Bi4O11,1
VNi5(PO4)6,1
V3(HO2)4,1
Mg30CdCoO32,1
AlV4(CuO4)3,1
Rb8Fe2O7,1
CsPa3,1
Lu5Ge3,0
Rb3Er,1
US2O17,1
TlSbSe2,1
K2AsAuI6,1
HfMg3O4,1
LaBr3O7,0
K2SnN2,1
La6Fe13Sn,0
Li3FeSiO5,1
PuNi5,0
Zr3(CrGa3)2,0
Hf3MnF6,1
IO2F,0
Mn2ZnO4,1
Ba2ScCuO4,1
Li9Mn2Co5O16,1
BaWO4,0
Ho(ClO4)3,1
Zr3Ti2(PbO3)5,1
C2BrNO,1
LiVSi3O8,1
B10Pb4Cl2O19,0
CsSbC6Cl5,0
Hf3Pb,1
Tm3Ni13B2,0
Dy4Fe28BC,1
CoH3(CN)6,0
Li5CuF6,1
SrNiO3,1
Ni3(PO4)4,1
CaCu2(P2O7)2,1
Co,0
FeCo3O8,1
Mg2Ga,1
Lu,0
NbO2F,1
Ce(P3Ru)4,0
Nb3Al2N,1
Rb2Te,0
CaSnS3,1
Li3MnCoO5,1
Ti2Si7H42C14(Cl3O)2,0
Cu2GeS3,0
Al4CdO7,0
ScTiTc2,1
MnOF,1
Li2Mn3VO8,1
Rb2Sn4S9,1
HfMg6WO8,1
Cs2LaAgCl6,1
CuS2,0
Hf2Bi,1
Ba3YIr2O9,0
CeSe2,1
LiMnAs2,1
Be(CoO2)2,1
Mo8P6O49,1
K3ZnPCO7,1
ZrScCo2,1
TlClO3,0
Na6Al3Fe3(TeO6)4,1
YbCu9Sn4,0
Li4V7O9F7,1
BaMg(FeO2)4,1
La2ZnGa2S6O,0
CdI2,0
CaNdMn2O6,1
KCO3,0
Yb8In3,0
KBa(Fe2Se3)2,1
Y2AlPb,1
KGdH2S2O9,0
Pb2OF2,1
Bi12Ir12O41,1
Na3Bi2H42C18I9(N2O3)3,1
HfTc2,0
Li9Mn2Co5O16,1
KLa7(CuO4)4,1
Y2MoO6,0
LiSnPd2,0
AuSO4,0
Li4Nb3V3(SnO8)2,1
YTmCd2,1
Fe4O5F3,1
RbSc(WO4)2,1
Ba(GaH)2,0
TiAu3,1
LiCu2F7,1
Rb3Br2Cl,1
Sr6Al12Bi2O27,1
Ho5Ga3,0
GeS2,0
Al2Ga2Bi2O9,1
TiOF,1
Nd3Ni2Sn7,0
MgIn2O4,1
Sr10Mg3Fe2(MoO6)5,1
Al18Co5Ni3,1
Mg3Si4,1
RbS,1
Dy11Y5O24,1
Yb2CuRh,1
FeP2,0
Li14Co13O28,1
Na5P3H48C4N(O9F)3,0
Sr3Mg,1
TeH3N(OF)2,0
GaAs,1
CoP2O7,0
CaV4(CoO4)3,0
Na4Eu2SiP4,1
Mo3NO9,0
HoAsS,0
Ho2Fe14B,0
Zn2SiO4,0
Ba2Ga11BiO20,1
Na2CuSi3O8,0
CaMg6CoO8,1
AlS2NO8,1
HfTaRu2,1
K2NaAl3F12,0
La2ZnSb3,1
Ba2ZnS3,0
BaCaNdMnO6,1
NdBMoO6,0
PuUC2,1
Cu8SiSe6,0
CuH6(CO2)4,0
LiCa9Mg(PO4)7,1
PmMgSe3,1
AcInHg2,1
Sr2FeCoO6,1
ErCuTe2ClO6,0
Cr(NiN)3,1
AlH5(SeO4)2,1
Cu2CO5,0
KThP3O10,0
CoP4O11,1
SiI3,0
Sr2TiMnO6,1
Fe10O11,1
FePS,0
Na2GeF6,0
BaLa2Br8,1
TbPrO4,1
ZrCrMo,1
V2OF5,1
Mn2O3,0
Li3In(BO3)2,0
Fe3Ni3Ge2,1
CsLi3Br4,1
Cu4Br3Cl,1
Na3Nd(BO3)2,0
Li3NbO4,0
Mn3Co2Ni(PO4)6,1
K2B(CN)3,0
Rb2MnHgF6,1
LiP2WO8,1
Ti3O2,1
Li2Cr2O7,1
Li9Mn2Co5O16,1
Sm7(BrO6)3,1
Ca2SiO4,1
B3H5,0
BaBOF3,0
Na2Co2O3,1
CuNi,1
Li3Fe8(BO3)8,1
ReC,1
SbO2,1
XeF6,0
NaH2Pd3,0
Nb6BiS8,1
NbVO4,1
Ag2Hg2(TeO4)3,0
Ba2TbZrO6,1
Co3(OF2)2,1
Ca2GeN2,0
Mn2Cr3Sb3O16,1
AgRhO2,1
VCo2Si,0
Mg6FeBi,1
Li5FeF8,1
MgSe,0
Li2Mn3(Si3O8)2,1
NaMg14TiO16,1
V2InC,1
Fe(PO3)4,1
AlNi,1
Pr2C(NO)2,0
Nb4Ag2O11,0
Pm2MgS4,1
Bi2O3,0
TeWS,1
HSeNO4,1
TmBRh3,0
Sn2P2O7,1
BaC2O5,1
BaSm(CoO3)4,1
SrLa(FeO3)2,1
BaLa2(CoO3)3,1
DyMnO3,1
Ce4Si4N6O5,1
Li4MnCo2O7,1
Dy2MoO6,0
AlCuO4F,1
GeTe,0
Pr2Fe2S2O3,0
TaNbW,1
Rb3FeF3,1
SrZnO2,0
Sm2Fe17N,1
Rb2Cd(PSe3)2,0
Ga3Ni5Ge2,0
Cu2NO6,0
Rb2CoO3,1
ErGa6,0
Al2Zn2S5,1
CdP14Pb,0
Ag13Bi15I64,1
Sm9In(SiS7)3,1
BaSrEuSbO6,1
Y2Fe2O7,1
TeP3(N2O9)2,1
TaF5,0
TlP(HO2)2,0
Na3(CoO2)2,1
Rb2W2O5,1
AsS,0
BC5,1
Er(AlSi)2,1
Be(NF2)2,0
Cu2GeS3,0
CsRbO,1
Dy2Mn(GeO3)4,1
Li2Ti2O5,1
Mg2Cd,1
SiO2,0
HoScZn2,1
NaCa2TiSi2O8F,0
Ti3Pd,1
Ba2TlPd,1
Cd5(AsO5)4,1
Pu2SbTe2,1
Mn3CoAs2,1
Li3Fe2(PO4)3,1
SmMoO4F,0
Sr5(VN3)2,1
VBiO4,0
Ag(NO2)3,0
Mo12PO40,0
Li9Co7O16,1
CeI4O13,0
Pr(Ga4Co)2,0
LiFe(Si2O5)2,1
Nd3Si2S8Br,0
Sn2IF2,1
Y2GaHg,1
LaAlO3,1
CaFe3(P2O7)2,1
Li7Mn2(CoO4)3,1
La3ZnCuRh2PbO12,1
Li2FeCu(PO4)2,1
RbMg6Cu,1
HgCBr3N,0
HfNi2Sb,0
CoO2,1
SrSnO3,0
ScAl3,0
Al8Cr4Si3,1
Cr3RhN,0
HfC,1
Eu2SnS4,0
Pb3O,1
Y2In3Cu,1
V2NiP2H6O13,1
NaNd3Ti2(SbO7)2,1
EuMnSnWO6,1
AgN2ClO4,0
Mo,1
MgMn2O4,1
Li4Sc3In(SiO3)8,1
Mn9Al4V3,1
YMg14CdO16,1
Cs2AgSbCl6,1
LaScSb,0
H(WO3)2,1
Sc2TlCu,1
Zn(GaS2)2,1
Li4Mn3O7,1
FeAg3F6,1
YNp3,1
ErCo3Si2,0
Mn7(AsO4)6,0
Li9Co7O16,1
V5Fe(PO4)6,1
Al(CuS2)3,1
SnHg2(SBr)2,1
TaFeGe,0
BeCo2Ge,1
TiO2,1
Ba2CaMn2CuF14,1
Li4V5O9F,1
Sm(ZnP)3,0
FeCuRh2,1
Li4Cr3FeO8,1
Na2Ca(CO3)2,1
Sc3InS6,0
Ag2H2C2N6O13,0
LiFeBO3,1
Rb(PIr)2,1
CoSn2,0
Ta2Mn2O7,1
CaPbI4,1
ZnNiO2,1
DyPa3,1
VSnO3,1
Li2VFe(P2O7)2,1
BNF4,0
HfGaPd2,1
CeMg6Cu,1
HoSbO4,1
ThSnPt,0
Mg(InS2)2,1
CeMg14Cu,1
CePd3,0
CeSe2,1
AlCuSnSe4,1
Ho3B7W,0
BaCaEuSbO6,1
DyClO,1
TlPb2Cl5,0
DyCrC6(N3O2)2,1
Ca2Zn3Ga,1
CeMnGe,0
MnFeCo(PO4)3,1
NaVPCO7,1
SrTaO3,1
K3SiN(OF2)3,0
VPH11O9,1
Al13(CuS8)3,1
Eu2MgTl,1
Cd2PtRh,1
Pb3IF5,1
Ce3Si11Pt23,0
Hg3As8(S4Br3)2,0
Mg14AlSn,1
LiMo6Cl13,0
LaZnCrFeO6,1
NbRhO4,1
SmY3,1
NaMn3F10,0
LiCr2Cu2(WO4)4,1
SrMg30CuO32,1
NaAl2H18S4N4ClO18,0
Y4V6O21,1
Mn3TeO6,0
Li4FeTe(WO6)2,1
Na2Cr2O5,1
Sm6Co2Sn,1
Li2Ti3CrO8,1
CuPb5Se4(ClO3)4,0
Mg2Si,1
Ba4Sb4Se11,0
Mn6O5F7,1
Nb5(NO)2,1
Li2SiF6,0
Nb3AlCr8,1
Tb2ZnAg,1
K2CaMg5Si8(HO12)2,1
Zr2P4O17,1
Cu2SnTe3,1
LaZr2F11,0
BaNd(CoO3)4,1
FeNiPO5,0
K4Ba2B14H16O33,0
Bi2Pb2Se5,0
Li6MnV3(PO4)6,1
HCN,0
ThZr3,1
BaNdGaO4,0
NaNi2P3O10,1
ZrAgMo,1
Ag3P11,0
YAg3,1
Mg6SnMo,1
Ba2TiO4,0
SmY3O6,1
HfCrCuS4,1
Sr3TiSi4O15,0
NaMg6SbO8,1
CrAgS2,0
PrLuIn2,1
HoV2ZnO6,1
Mg(WO2)2,1
NaSrYMnO6,1
Zr2N2O,1
RbNa2GaF6,1
Lu2Se3,1
Co2(SnTe)3,0
Bi7(O2F3)3,1
CrN2,1
MnH4S(NO2)2,0
TlBiS2,0
Al24Zn3O40,1
Fe(WCl5)2,0
HfN2,1
Li4V3CrO8,1
SiO2,1
Mo8P9H56N12ClO56,0
Cd(PO3)2,0
Fe4Te2(CO)11,0
SrCa3Zr16(PO4)24,1
Rb5In(MoO4)4,1
CsTiF4,0
LiMnPO4,1
MoP2O7,1
YCr3O9,1
BaSnF4,0
NaUHOF5,0
Mg4Sc,1
SiHg2(OF3)2,1
NaPrTiO4,0
YZnPd,0
Y6FeSb2,0
Bi19(S9I)3,1
Sr2VN3,0
NbCrP,0
LiMnO2,1
TiMnAs,1
YPbAu,0
Yb2AgPt,1
AgHgAsO4,1
Zn2SiO4,0
ZnSb3O7,1
Ho9Sb5CO4,0
LiVP2O7,1
TaTiRe2,1
Lu2FeS4,0
Zr3(Cu2Si3)2,0
AgIO3,1
Ca3BiN,0
Li2Cr2FeSbO8,1
Nd5(MnB3)2,0
PuN2O11,0
Ac3Sc,1
CrN2,1
Ba2GdPaO6,1
SrZnP2O7,0
Tl2Sn(AsS3)2,0
SrI2O,0
Ba(Ni5P3)2,0
PaZnTc2,1
TbSb3,1
K4Ge23,0
Mn3O5F,1
MgSO3,1
KMg14CO16,1
Cs4ZrO4,0
Cs2CeCl6,0
CaMg2(SO4)3,1
Ba2ErSbO6,0
NaMnPCO7,1
LaY3Ti4O12,1
Li2Cr(PO3)4,1
NaMg6AlO8,1
MgGa,1
CrTeN,1
BaNdCr4O12,1
Yb10Ni28As19,1
ScTiO3,1
Ce2Dy2O7,1
Zn3P4H28C8(NO6)2,0
Tl2CuPb(NO2)6,0
MgVCr2Fe3(PO4)6,1
Li2CoH12(SO7)2,1
SrZnSn,0
CrHg3F6,1
TiCrAgS4,1
NaYTiO4,0
Te2Mo2WSe4,1
Cu2H18N7F2,0
NaNb2O4,1
Cu3TeO6,0
Ca4Zn2Cu3P5,0
Mg14NbSn,1
Er2Au,0
LiVF4,1
TmB12,0
La(BO2)3,0
Sc(NF2)3,0
Ca5(CrN3)2,1
V(BO)6,1
TePdSe,1
RbPr3,1
ZnS,0
Co2SiO4,0
Zr24P8H,1
Y2Ni12As7,0
K3DyF6,1
Y2Fe14B,0
Nb3Te8I7O,0
Ba2LiTmCu3O7,1
V3Br,1
CdSO3,0
MnCu2GeS4,0
CaLaI5,1
LaHf2F11,1
TePdO3,1
TiO2,1
RbNd(SO6)2,1
RbCaCl3,1
V6CoIr,1
SeBr4,0
ZnS,0
Sr6Mg(Te4O11)2,1
Li3CoPO5,1
Li7Mn2(CoO4)3,1
NaMoPO6,0
Zn3Si3(AgO6)2,1
NaGa(H2N)4,0
Tl2ZnP4(HO2)8,0
CaCuAsHO5,0
LiCr(FeO2)4,1
CeCO4,0
BaCaNiBiO6,1
Li4MnCo2O7,1
SmCu(MoO4)2,0
Co(ReO4)2,1
KSe,0
CrAsRh,0
Ho2Fe12P7,1
CaYb3,1
MnH8C3(NO3)2,0
Sm2TiO5,1
BaMgBiF7,1
LiScVO4,1
Al2CrIr,1
Er(Mo3Se4)2,0
HoI3,1
Zn4AgN3,1
Na2U(TeO5)2,1
TcB,1
Rb2Be2O3,1
PaRe3,1
Sc2Si2Pt3,0
Ba(Cr5S8)2,1
Fe2(CN2)3,1
LuGa3,0
USb2F15,0
ThMnAl,1
ZrH12N5F4,0
KCa9Mg(PO4)7,0
K2LuAuCl6,1
Li5V3P8O29,1
MoWSe3S,1
CsRb2Au7,1
La3ScO6,1
RuRh4,1
H5NO,1
K3ScF6,1
LiLa4Ga2(FeO6)2,1
ZrZn3N4,1
Dy5(In2Ni)2,0
La9In5S21,1
Sr10P6SO24,0
Ca2Fe2O5,0
NaB(CO2)4,0
PrFeNi4,1
Zn(WO2)2,1
HgAsPd5,0
Ca2ZnIn,1
Sr3Eu,1
Dy2Zn17,0
Li5V3P8O29,1
Na2W3O10,1
NdRe3(H2O5)3,0
Ti3C70Cl13,1
Ti3Zn2O8,1
Ba10P6SO24,0
Ca4Mn3CrO12,1
Co3NiO8,1
Cs2YTlI6,1
CaVO3,1
La(HO)3,0
SmBr3,0
Fe3W3N,0
MgCrP2O7,1
Ba3TiS5,0
Na21ZnS10Cl3O40,1
CuAs2Pb8Cl5O9,0
CeSnAu,0
Cs2LiAuCl6,1
NaBi3,1
Er3Ir2,0
Th6Mn23H44,1
Ru2Pb3N4,1
RbMgAlF6,1
CeGaIr,1
CaTi2O6,0
Nb6GaGe,1
TeW2Se2S,1
Dy4Ni13C4,0
Ba5Yb8Zn4O21,0
ErReB4,0
Zn2TeCl2O3,0
Ce12Sn5Ge3,1
KCoO2,0
SrFeMoO5,1
B,1
Ba2La2Zn(WO6)2,1
DyPdPb,0
Li9Mn2Co5O16,1
HfCrCuS4,1
Sr2LiReO6,0
Tb2B4C,1
V2Ni(HO2)4,0
Zn(MoO2)2,1
Li2FeP2O7,1
CrHg5O6,0
SrRh2,0
CuH16(ClO8)2,0
Na3SbBr6,1
Li3MnV(PO4)3,1
Zr2FePt,1
Ac3Nb,1
IrRh,1
Nd(AlBr4)3,0
CrP2O7,1
Yb2MgS4,1
Ti6Si2B,0
Cs3Y7Se12,1
TbInAg2,0
BaReH9,1
P4S3I2,0
Li2Mn2(SO4)3,1
FeCo9,1
Li2Eu5O8,0
BaMg14MnO16,1
C,1
Li9Mn2Co5O16,1
Li9Mn2Co5O16,1
Ca4MgAl3,0
Li3BiN2,1
Li9Mn2Co5O16,1
KNa(BH4)2,1
LiMnF4,1
LiFe2C2O7,1
Mg14GaNi,1
Li6PBrO5,0
LaMg14Mo,1
Sr3RhN3,1
Li2MnV(PO4)3,1
Mn3(O2F)2,1
ZnS,0
La4BiPb2,1
MgTiPd2,1
CsHgCl3,1
NaPr3Ge4O13,0
Ca2ZnP2(H2O5)2,1
Nd3Cu3Sb4,0
Li31Zr2Sb13,1
Pr(SiRu)2,0
Yb2S3,1
YbZnGe,1
LiFe8(BO3)8,1
CsNa3TiO4,0
AlGaRu2,1
Nb3(Bi5Cl9)2,1
Gd2Mo5O18,0
Li2FeF4,1
Li3Sb2(PO4)3,1
LiSiAg2,1
Sr3La2FeCo4O15,1
Na2FeSn(PO4)3,1
Li9Mn2Co5O16,1
Fe3NiP4,1
KIO3,1
Sr2LiFeO3F,1
LiCeSn2,0
S4IN3Cl2,0
Ho2Pt,0
Te2Mo3W(SeS2)2,1
SiSe2,0
EuPPt,0
Ca(SnN)2,1
La10Al5I8,1
Pm2NiGe,1
TlAuF6,0
NaTi6O12,1
SrLa2Mn3O9,1
Lu2CdTc,1
SrCa7Mn6Cr2O24,1
La3Ni4(P2O)2,1
Sr2LiFeO3F,1
P4S7,0
EuSnRh2,1
CaTlCu3Se4,1
CaMg6V,1
KLiMg6O7,1
NaMnPCO7,1
Tm6Ti4Al43,1
AlFeO3,1
MgFe2O5,1
Sr(FeP)2,0
Sn2(SO4)3,1
